text,predicted class
Το πρώτο είναι η αξιοποίηση των διαρθρωτικών ταμείων στο πλαίσιο της πολιτικής αναδιάρθρωσης της κοινοτικής βιομηχανίας και των διαδικασιών αναδιάρθρωσης της στρατιωτικής βιομηχανίας .,3
"Για κάτι τέτοιο χρειαζόμαστε βιβλία στα σχολεία , χρειαζόμαστε δασκάλους που θα το κάνουν αυτό , κι εδώ θα πρέπει να προσφέρουμε το ανθρώπινο δυναμικό μας , την τεχνογνωσία μας .",3
Έχω ήδη επισημάνει ότι το κοινοτικό δίκαιο επ αυτού ορίζει αυστηρές προϋποθέσεις .,3
"Στην κοινή οργάνωση της αγοράς στον τομέα της μπανάνας , μια συγκεκριμένη ποσόστωση θα έπρεπε να δεσμευθεί , για φρούτα από κοινωνικοβιολογικές καλλιέργειες .",3
"Το EPLP απείχε επίσης από την ψηφοφορία επί της παραγράφου 8 ( ζ ) , καθόσον η προστιθέμενη αξία από τη λειτουργία μιας διπλωματικής ακαδημίας της ΕΕ μένει ακόμη να αποδειχθεί , καθώς και από την ψηφοφορία επί της παραγράφου 8 ( η ) - παρότι συμφωνεί ότι είναι όντως αναγκαία η ενίσχυση των εξωτερικών αντιπροσωπειών , αυτές δεν θα είναι "" πρεσβείες "" της ΕΕ .",3
Αυτή η πρωτοβουλία ταιριάζει λοιπόν τέλεια με το έτος ίσων ευκαιριών για όλους το οποίο διανύουμε .,3
"Κύριε Πρόεδρε , εξ ονόματος του κ . De Gucht , θέλω και πάλι να ευχαριστήσω τον εισηγητή και την επιτροπή του για το έργο που επιτελούν . """,3
"Αυτό είναι μαντεία και όχι έρευνα , και ασφαλώς δεν είναι χάραξη πολιτικής .",3
Ένα από τα προβλήματα των ταμείων κρατικής ιδιοκτησίας είναι η τεράστια ανάπτυξή τους .,3
"Θα προτιμούσαμε , ωστόσο , ακόμη χαμηλότερα τιμολόγια που θα μπορούσαν να παράσχουν καλύτερα κίνητρα για την κυκλοφορία των ανθρώπων στην Ευρώπη .",3
"Για το λόγο αυτό υπέβαλα μια τροπολογία στο σχέδιο αυτό έκθεσης , ζητώντας να δημιουργηθεί ένα πρόγραμμα κινητικότητας για τα μεταπτυχιακά προγράμματα , που θα περιλαμβάνει μια ευρωπαϊκή πύλη πληροφοριών Erasmus Mundus .",3
"Η έκθεση περιέχει έναν περιορισμένο αριθμό άρθρων τα οποία αναφέρονται σε κάποιες , όχι τόσο σημαντικές ρυθμίσεις της ροής των πληροφοριών στο Internet , ρυθμίσεις οι οποίες στην έκθεση τοποθετούνται σε σχέση με την χρήση του Internet για την διάδοση παράνομου υλικού , π.χ. αναφορικά με τη παιδική πορνογραφία .",3
"Θα ήθελα να προτείνω τη δημιουργία ενός απλοποιημένου πλαισίου , το οποίο θα περιορίζεται σε μερικούς βασικούς κανόνες , και δεν θα παρεμβαίνει στα εθνικά νομοθετικά πλαίσια όταν εκείνα λειτουργούν σωστά .",3
Ενισχύσεις στον ναυπηγοεπισκευαστικό τομέα,3
Στη στρατηγική για τον αέρα περιγράφονται ορισμένα από τα σχετικά κοινοτικά μέτρα .,3
( Χειροκρότημα ),3
"Επικροτώ την έμφαση που δίδεται στην έκθεση σε ορισμένα βασικά σημεία : ανταλλαγή των βέλτιστων πρακτικών και προώθηση της κατάρτισης των τοπικών φορέων · έλεγχος του αυξανόμενου όγκου της κυκλοφορίας και αποσύνδεση της αύξησης των μεταφορών από την αύξηση του ΑΕγχΠ · ενθάρρυνση των πολιτών να εξοικονομούν ενέργεια και βελτίωση της ενεργειακής αποδοτικότητας των κτιρίων · επιβολή της εφαρμογής προγραμμάτων αειφόρου αστικής διαχείρισης και αειφόρων αστικών μεταφορών για κάθε οικισμό πληθυσμού άνω των 100 & # 160 ; 000 & # 160 ; κατοίκων · και , τέλος , πρόταση ενός στόχου κατά κεφαλήν χώρων πρασίνου στις νέες αστικές περιοχές που αναπτύσσονται .",3
"Η δημοσίευση αυτής της έκθεσης προκάλεσε πολλές τοποθετήσεις σε όλη την Ευρώπη και επέτρεψε μία πραγματική συζήτηση σε ευρωπαϊκό επίπεδο , έξω από τους σχετικούς επιστημονικούς κύκλους .",3
Οι αρχές του Πακιστάν έχουν πραγματοποιήσει συλλήψεις στα πλαίσια των ισχυρισμών για συμμετοχή δικών τους πολιτών και οργανώσεων στις επιθέσεις στη Βομβάη .,3
