text,mask,Classified
"Δεν θα ήταν κακό , λαμβάνοντας υπόψη τις νέες αρμοδιότητες που ελπίζουμε ότι θα αποκτήσει το Ευρωπαϊκό Κοινοβούλιο με την έναρξη ισχύος της Συνθήκης της Λισαβόνας -η οποία επίκειται και είμαι πεπεισμένη πως πρέπει να γίνει πράξη σύντομα- τόσο για το Συμβούλιο , όσο και την Επιτροπή , να προετοιμάσουν τη συμμετοχή του Κοινοβουλίου σε έναν ρόλο που , αργά ή γρήγορα , θα κληθεί να εκπληρώσει .",1,Καθαρεύουσα
"Με βάση τα όσα ειπώθηκαν , θα ήθελα να σας διαβεβαιώσω ότι η Επιτροπή λαμβάνει όλα τα απαραίτητα μέτρα προκειμένου να ενισχύσει τις εμπορικές σχέσεις και να φέρει την οικονομία των Δυτικών Βαλκανίων κατά το δυνατόν εγγύτερα προς την ΕΕ .",1,Καθαρεύουσα
Αυτοί είναι αρκετοί λόγοι για να μην ψηφίσουμε αυτήν τη νέα Ευρωπαϊκή Επιτροπή .,0,---
"Ο Γενικός Γραμματέας προσεκλήθη για να απευθυνθεί προς αυτή την κοινοβουλευτική σύνοδο , αλλά δεν μπόρεσε να είναι σήμερα εδώ μαζί μας .",1,Καθαρεύουσα
"Ψηφίζοντας υπέρ της Επιτροπής Barroso II , δεν σκοπεύω να προσφέρω την άνευ όρων πολιτική μου στήριξη .",1,Δημοτική
"Οι διαβουλεύσεις απέδειξαν ότι οι βασικές αρχές συνεχίζουν να ισχύουν , δεδομένου ότι τα άρθρα 4 και 5 παρείχαν ένα σταθερό και αποτελεσματικό πλαίσιο για την προώθηση της πολιτιστικής ποικιλομορφίας και του ευρωπαϊκού τομέα της οπτικοακουστικής παραγωγής .",1,Καθαρεύουσα
"Δεν θεωρώ τη σύνθεση της Επιτροπής ιδανική . """,0,---
"Εντούτοις , υπάρχουν και ορισμένοι προταθέντες Επίτροποι που είναι ελλιπείς , δεν φαίνεται να κατέχουν τις ειδικευμένες γνώσεις και φαίνεται να στερούνται της απαραίτητης φιλοδοξίας για να αναλάβουν τις κορυφαίες θέσεις της Ευρώπης .",1,Καθαρεύουσα
"Σε αυτό το πλαίσιο , πρέπει να αξιολογηθεί η ανάγκη για ένα πρόγραμμα PROGRESS με τους ανάλογους πόρους .",1,Καθαρεύουσα
"Μήπως μπορεί κανείς να μου εξηγήσει γιατί κάποιος θέλει τη βελτίωση της προστασίας των εργαζομένων στον χώρο εργασίας από τους κινδύνους που οφείλονται στους κραδασμούς , τον θόρυβο και την ηλεκτρομαγνητική ακτινοβολία , όχι όμως και από τους κινδύνους που οφείλονται στην οπτική ακτινοβολία ;",1,Καθαρεύουσα
& # 160 ; & # 160 ; .,0,---
"Τον Δεκέμβριο , η ΕΕ κατόρθωσε να θέσει κατά μέρος 123 εκατομμύρια ευρώ από τον φετινό προϋπολογισμό · από αυτά , τα 23 εκατομμύρια ευρώ ήταν επισιτιστική βοήθεια και τα υπόλοιπα 100 εκατομμύρια ευρώ βοήθεια για την αντιμετώπιση εκτάκτων αναγκών .",1,ΚΝΕ
"Αυτό σημαίνει ότι είναι ακόμη δυσκολότερο να κατανοήσουμε ή να ανεχθούμε τις περικοπές στις οποίες προέβη το Συμβούλιο , που οδήγησαν τις πληρωμές μόλις πάνω από το 1 % του ΑΕΕ .",1,Καθαρεύουσα
"Στη Σρι Λάνκα και μόνο , οι αναλήψεις από τα θεσμικά όργανα και τα κράτη μέλη ανήλθαν σε περίπου 5,8 δισεκατομμύρια ευρώ .",1,Καθαρεύουσα
γραπτώς . - ( PT ) Μετά την έναρξη ισχύος του κανονισμού ( EΚ ) αριθ .,1,Καθαρεύουσα
"& # 160 ; & # 160 ; Εφόσον εξαντλήθηκε ο χρόνος για την Ώρα των Ερωτήσεων , οι ερωτήσεις 55 έως 94 θα απαντηθούν γραπτώς ( 2 ) .",1,Καθαρεύουσα
Μας ενδιαφέρει μια ισχυρή επιτροπή παιδιατρικής που θα αναλάβει ηγετικό ρόλο .,0,---
"Ασφαλώς είναι δύσκολο να παρουσιάσει κανείς νέες απόψεις στο τέλος της συζήτησης , γι ’ & # 160 ; αυτό θα μιλήσω συμβολικά : 120 δευτερόλεπτα χρόνος ομιλίας εδώ στο Σώμα είναι πολύ λίγος ενόψει της σημασίας αυτού του ορόσημου στο ευρωπαϊκό δίκαιο για τα φάρμακα , είναι όμως και πάρα πολύς όταν το ζητούμενο είναι να σωθεί η ζωή ενός παιδιού – αυτό το ξέρω από τη μακρόχρονη πείρα μου ως διευθυντή γιατρού στα έκτακτα περιστατικά .",1,Καθαρεύουσα
"Ωστόσο , πρέπει να γνωρίζουμε επίσης ότι οι μεσήλικες αγρότες αντιμετωπίζουν τις ίδιες προκλήσεις .",1,Καθαρεύουσα
"Οι τελωνειακές αρχές είναι υπεύθυνες για την καταγραφή της κυκλοφορίας των αγαθών και τη διασφάλιση της συμμόρφωσής τους προς τις προδιαγραφές που έχουν θεσπιστεί ( ασφάλεια του προϊόντος , προστασία των καταναλωτών , υγεία , περιβάλλον , κτλ . ) .",1,ΚΝΕ
"( EN ) Κύριε Πρόεδρε , εφόσον δεν επιθυμεί κανείς άλλος να λάβει τον λόγο , θα ήθελα απλώς να κάνω ένα σχόλιο .",1,Καθαρεύουσα
"Αυτή , όπως και άλλες αρνητικές πτυχές , πρέπει να αλλάξει , ειδάλλως θα υπάρξουν σοβαρές επιπτώσεις στον εθνικό παραγωγικό τομέα , γεγονός που θα επιφέρει κοινωνικές και οικονομικές συνέπειες .",1,Καθαρεύουσα
Ψήφισα υπέρ της έκθεσης .,0,---
""" Ευρωπαϊκή Ένωση πρέπει να επιδεικνύει σταθερά την πλήρη της στήριξη στη Γεωργία , όπως συνέβη σήμερα στο Κοινοβούλιο .",1,Καθαρεύουσα
